"Table 1: 2003 Poverty and Median Income Estimates - Counties                             Source: U.S. Census Bureau, Small Area Estimates Branch                              Release date: 10.02.2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State FIPS,County FIPS,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
20,163,KS,Rooks County,582,444,720,11.1,8.5,13.8,191,139,243,15.6,11.4,19.9,121,84,158,13.0,9.0,17.0,"31,829","29,835","33,957",,,,,,
20,165,KS,Rush County,367,279,455,10.8,8.2,13.4,113,83,144,16.1,11.8,20.5,73,51,95,14.2,9.8,18.6,"32,255","30,239","34,404",,,,,,
20,167,KS,Russell County,776,599,953,11.4,8.8,13.9,227,167,287,16.6,12.2,20.9,137,96,178,13.0,9.1,17.0,"29,270","27,407","31,260",,,,,,
20,169,KS,Saline County,"5,488","4,223","6,753",10.4,8.0,12.8,"1,920","1,421","2,420",14.6,10.8,18.3,"1,124",788,"1,460",11.9,8.3,15.4,"38,325","35,953","40,854",,,,,,
20,171,KS,Scott County,345,261,429,7.4,5.6,9.3,124,90,158,10.5,7.6,13.4,79,55,103,9.2,6.3,12.0,"39,825","37,042","42,816",,,,,,
20,173,KS,Sedgwick County,"54,106","42,572","65,640",11.7,9.2,14.2,"20,756","15,671","25,841",16.5,12.4,20.5,"11,786","8,476","15,096",13.2,9.5,16.9,"43,940","41,648","46,358",,,,,,
20,175,KS,Seward County,"3,144","2,414","3,873",13.7,10.5,16.9,"1,325",977,"1,672",17.8,13.2,22.5,790,554,"1,026",16.1,11.3,20.9,"36,656","34,393","39,067",,,,,,
20,177,KS,Shawnee County,"18,260","14,284","22,236",10.9,8.5,13.2,"6,464","4,863","8,065",15.6,11.7,19.4,"3,650","2,612","4,688",12.5,8.9,16.0,"42,543","40,125","45,106",,,,,,
20,179,KS,Sheridan County,266,197,335,10.3,7.6,13.0,73,49,97,12.5,8.4,16.6,49,31,67,11.0,7.0,15.1,"34,483","32,174","36,957",,,,,,
20,181,KS,Sherman County,809,626,992,13.1,10.1,16.0,258,192,325,18.9,14.0,23.8,162,114,210,16.4,11.5,21.2,"30,479","28,472","32,626",,,,,,
20,183,KS,Smith County,421,320,521,10.3,7.8,12.7,99,73,126,13.2,9.6,16.7,64,44,84,10.4,7.1,13.6,"29,599","27,684","31,648",,,,,,
20,185,KS,Stafford County,563,432,695,12.6,9.7,15.6,195,144,246,18.6,13.7,23.5,120,84,156,14.7,10.3,19.2,"31,319","29,297","33,481",,,,,,
20,187,KS,Stanton County,255,194,317,11.0,8.3,13.6,96,70,123,14.6,10.6,18.6,61,42,80,12.6,8.7,16.5,"36,977","34,406","39,740",,,,,,
20,189,KS,Stevens County,559,427,691,10.2,7.8,12.6,240,175,304,15.1,11.1,19.2,148,102,194,13.1,9.0,17.1,"40,341","37,505","43,391",,,,,,
20,191,KS,Sumner County,"2,637","2,030","3,243",10.6,8.1,13.0,913,678,"1,149",14.2,10.5,17.9,549,386,712,11.4,8.0,14.8,"39,569","37,132","42,166",,,,,,
20,193,KS,Thomas County,766,588,944,10.1,7.8,12.5,214,157,271,11.6,8.5,14.7,123,84,162,9.1,6.2,11.9,"36,545","34,265","38,977",,,,,,
20,195,KS,Trego County,349,267,431,11.4,8.7,14.1,91,67,115,14.9,10.9,18.9,60,41,79,13.1,9.0,17.2,"30,260","28,328","32,324",,,,,,
20,197,KS,Wabaunsee County,513,396,630,7.5,5.8,9.2,143,106,180,9.2,6.8,11.6,91,63,119,7.8,5.4,10.1,"42,142","39,605","44,842",,,,,,
20,199,KS,Wallace County,208,157,258,13.3,10.1,16.6,73,51,95,19.0,13.3,24.7,48,32,64,16.1,10.7,21.6,"32,245","30,028","34,625",,,,,,
20,201,KS,Washington County,618,471,764,10.4,7.9,12.8,173,127,219,13.2,9.7,16.6,108,75,141,10.7,7.4,13.9,"30,663","28,671","32,794",,,,,,
20,203,KS,Wichita County,270,203,336,11.5,8.7,14.3,97,70,125,15.4,11.0,19.7,61,41,81,13.0,8.8,17.2,"33,396","30,705","36,324",,,,,,
20,205,KS,Wilson County,"1,263",970,"1,557",12.9,9.9,15.9,429,317,542,18.6,13.7,23.5,267,187,347,15.3,10.7,19.9,"31,356","29,443","33,394",,,,,,
20,207,KS,Woodson County,438,338,538,12.7,9.8,15.6,126,94,159,18.9,14.0,23.9,82,57,107,16.5,11.5,21.5,"26,477","24,811","28,256",,,,,,
20,209,KS,Wyandotte County,"24,971","19,476","30,466",16.0,12.5,19.6,"9,813","7,338","12,288",22.5,16.8,28.2,"5,883","4,181","7,585",19.7,14.0,25.4,"32,995","31,085","35,023",,,,,,
21,000,KY,Kentucky,"606,513","576,568","636,458",15.0,14.2,15.7,"205,809","191,676","219,941",21.1,19.7,22.6,"138,101","127,700","148,502",20.0,18.5,21.5,"36,663","35,184","38,142","61,580","52,292","70,868",23.5,20.0,27.0
21,001,KY,Adair County,"3,387","2,603","4,170",20.0,15.4,24.7,"1,140",849,"1,431",29.0,21.6,36.4,779,555,"1,003",28.1,20.0,36.1,"25,266","23,701","26,935",,,,,,
21,003,KY,Allen County,"2,721","2,112","3,331",14.8,11.5,18.1,920,691,"1,149",20.8,15.6,26.0,631,455,807,19.6,14.1,25.1,"33,839","31,790","36,020",,,,,,
21,005,KY,Anderson County,"1,838","1,426","2,251",9.2,7.1,11.2,642,481,803,12.9,9.7,16.2,432,310,554,11.6,8.3,14.9,"47,435","44,592","50,459",,,,,,
21,007,KY,Ballard County,"1,108",854,"1,362",13.6,10.5,16.7,376,281,471,20.4,15.2,25.5,259,186,332,19.7,14.1,25.3,"35,052","32,898","37,346",,,,,,
21,009,KY,Barren County,"5,957","4,596","7,317",15.3,11.8,18.8,"2,023","1,516","2,529",22.5,16.8,28.1,"1,361",977,"1,745",20.7,14.9,26.5,"32,932","30,921","35,075",,,,,,
21,011,KY,Bath County,"2,115","1,633","2,597",18.5,14.3,22.7,759,568,949,28.1,21.0,35.1,528,379,677,27.9,20.0,35.8,"28,484","26,723","30,361",,,,,,
21,013,KY,Bell County,"7,544","5,790","9,298",25.9,19.9,32.0,"2,609","1,946","3,273",38.5,28.7,48.3,"1,825","1,301","2,349",36.7,26.2,47.2,"21,257","19,837","22,779",,,,,,
21,015,KY,Boone County,"7,192","5,575","8,808",7.1,5.5,8.7,"2,476","1,852","3,099",9.1,6.8,11.4,"1,595","1,144","2,046",8.2,5.8,10.5,"57,704","54,198","61,436",,,,,,
21,017,KY,Bourbon County,"2,653","2,056","3,249",13.6,10.6,16.7,913,684,"1,142",19.9,14.9,24.9,627,450,804,18.3,13.1,23.5,"36,768","34,510","39,174",,,,,,
21,019,KY,Boyd County,"7,356","5,717","8,994",15.3,11.9,18.7,"2,422","1,823","3,020",23.5,17.7,29.2,"1,625","1,173","2,077",22.2,16.0,28.3,"34,699","32,599","36,935",,,,,,
21,021,KY,Boyle County,"3,438","2,654","4,223",13.3,10.3,16.4,"1,136",849,"1,423",19.0,14.2,23.8,760,544,976,17.3,12.4,22.2,"36,750","34,519","39,124",,,,,,
21,023,KY,Bracken County,"1,012",778,"1,245",11.7,9.0,14.4,347,254,440,16.7,12.2,21.2,232,162,302,15.2,10.6,19.8,"37,379","35,054","39,859",,,,,,
21,025,KY,Breathitt County,"4,114","3,162","5,066",26.4,20.3,32.5,"1,426","1,060","1,791",39.8,29.6,50.0,"1,000",711,"1,289",37.4,26.6,48.2,"21,932","20,461","23,510",,,,,,
21,027,KY,Breckinridge County,"2,930","2,274","3,587",15.4,12.0,18.9,"1,015",758,"1,272",23.1,17.2,28.9,702,504,900,21.8,15.7,28.0,"33,250","31,232","35,398",,,,,,
21,029,KY,Bullitt County,"6,324","4,907","7,741",9.5,7.4,11.6,"2,249","1,692","2,806",13.7,10.3,17.2,"1,510","1,090","1,930",12.3,8.9,15.7,"48,192","45,293","51,275",,,,,,
21,031,KY,Butler County,"2,129","1,642","2,616",16.2,12.5,19.9,760,566,954,24.4,18.2,30.7,522,373,671,23.6,16.9,30.4,"30,696","28,821","32,692",,,,,,
21,033,KY,Caldwell County,"1,830","1,412","2,247",14.4,11.1,17.7,565,422,708,20.8,15.6,26.1,396,283,509,20.0,14.3,25.7,"31,393","29,446","33,468",,,,,,
21,035,KY,Calloway County,"4,743","3,654","5,832",14.9,11.5,18.3,"1,236",924,"1,547",20.0,15.0,25.1,824,590,"1,058",18.7,13.4,24.0,"31,082","29,137","33,157",,,,,,
21,037,KY,Campbell County,"8,857","6,889","10,825",10.3,8.0,12.6,"2,843","2,142","3,544",13.4,10.1,16.7,"1,906","1,378","2,434",12.5,9.0,15.9,"43,779","41,172","46,552",,,,,,
21,039,KY,Carlisle County,674,519,830,12.8,9.8,15.7,234,173,295,20.6,15.2,25.9,157,111,203,18.8,13.3,24.3,"32,397","30,400","34,526",,,,,,
21,041,KY,Carroll County,"1,348","1,033","1,662",13.2,10.1,16.3,484,359,609,19.3,14.3,24.3,330,234,426,18.9,13.4,24.4,"38,807","36,389","41,385",,,,,,
21,043,KY,Carter County,"5,488","4,270","6,707",20.4,15.8,24.9,"1,913","1,442","2,384",30.0,22.7,37.4,"1,300",940,"1,660",29.0,20.9,37.0,"29,100","27,320","30,997",,,,,,
21,045,KY,Casey County,"3,382","2,601","4,163",21.2,16.3,26.1,"1,207",899,"1,515",32.7,24.3,41.0,832,594,"1,070",31.8,22.7,40.9,"24,201","22,674","25,832",,,,,,
21,047,KY,Christian County,"10,300","7,937","12,662",15.8,12.2,19.5,"4,384","3,267","5,500",20.1,15.0,25.2,"2,926","2,086","3,766",21.0,15.0,27.0,"31,108","29,011","33,356",,,,,,
21,049,KY,Clark County,"4,224","3,255","5,193",12.4,9.5,15.2,"1,551","1,159","1,944",19.3,14.5,24.2,"1,031",737,"1,325",17.7,12.6,22.7,"41,627","39,113","44,302",,,,,,
21,051,KY,Clay County,"6,766","5,142","8,391",30.5,23.2,37.9,"2,284","1,673","2,895",41.6,30.5,52.7,"1,596","1,113","2,079",39.6,27.6,51.7,"18,835","17,456","20,324",,,,,,
21,053,KY,Clinton County,"2,062","1,590","2,535",21.7,16.7,26.6,674,503,846,32.5,24.2,40.7,456,325,587,31.6,22.5,40.7,"22,994","21,502","24,591",,,,,,
21,055,KY,Crittenden County,"1,497","1,165","1,829",16.8,13.1,20.5,513,385,641,27.2,20.4,34.1,364,261,467,25.1,18.0,32.2,"30,043","28,237","31,965",,,,,,
21,057,KY,Cumberland County,"1,473","1,133","1,813",20.8,16.0,25.6,502,374,630,31.1,23.2,39.1,355,253,457,30.6,21.9,39.4,"22,874","21,441","24,402",,,,,,
21,059,KY,Daviess County,"11,810","9,117","14,503",13.0,10.0,16.0,"4,077","3,052","5,101",18.2,13.6,22.8,"2,647","1,896","3,398",16.7,12.0,21.4,"39,120","36,749","41,643",,,,,,
21,061,KY,Edmonson County,"1,941","1,504","2,377",16.4,12.7,20.0,660,495,824,25.6,19.2,32.0,465,333,597,24.8,17.8,31.9,"29,147","27,319","31,098",,,,,,
21,063,KY,Elliott County,"1,495","1,147","1,843",22.0,16.9,27.1,508,376,640,32.3,23.9,40.7,357,253,461,30.4,21.5,39.3,"24,159","22,531","25,905",,,,,,
21,065,KY,Estill County,"3,195","2,465","3,924",21.2,16.3,26.0,"1,100",823,"1,378",31.3,23.4,39.2,759,543,975,30.5,21.8,39.2,"25,660","24,033","27,397",,,,,,
21,067,KY,Fayette County,"33,335","26,107","40,563",13.0,10.2,15.9,"10,032","7,596","12,468",17.7,13.4,22.0,"6,303","4,581","8,025",16.5,12.0,21.0,"40,896","38,507","43,434",,,,,,
21,069,KY,Fleming County,"2,426","1,871","2,980",16.8,13.0,20.7,871,652,"1,090",25.3,18.9,31.6,600,430,770,24.0,17.2,30.8,"29,857","28,030","31,803",,,,,,
21,071,KY,Floyd County,"10,116","7,888","12,345",24.3,18.9,29.6,"3,273","2,470","4,077",34.8,26.2,43.3,"2,273","1,645","2,901",34.1,24.7,43.6,"24,310","22,731","25,998",,,,,,
21,073,KY,Franklin County,"5,151","3,975","6,327",11.0,8.5,13.5,"1,645","1,232","2,059",15.7,11.7,19.6,"1,108",795,"1,421",15.0,10.7,19.2,"42,265","39,695","45,001",,,,,,
21,075,KY,Fulton County,"1,481","1,141","1,821",20.7,16.0,25.5,571,425,717,32.6,24.3,40.9,406,289,523,31.9,22.7,41.1,"26,706","25,036","28,488",,,,,,
21,077,KY,Gallatin County,"1,206",901,"1,510",15.3,11.4,19.2,430,293,567,19.9,13.5,26.2,314,201,427,19.9,12.7,27.0,"34,999","32,710","37,449",,,,,,
21,079,KY,Garrard County,"2,213","1,702","2,723",13.7,10.6,16.9,767,571,964,21.1,15.7,26.5,519,369,669,19.0,13.5,24.5,"37,900","35,565","40,389",,,,,,
21,081,KY,Grant County,"3,020","2,330","3,710",12.5,9.6,15.4,"1,191",893,"1,488",18.1,13.6,22.6,812,581,"1,043",17.3,12.4,22.3,"41,213","38,678","43,914",,,,,,
21,083,KY,Graves County,"5,518","4,267","6,770",15.0,11.6,18.4,"1,878","1,409","2,347",21.4,16.0,26.7,"1,274",915,"1,633",20.3,14.6,26.0,"32,636","30,642","34,759",,,,,,
21,085,KY,Grayson County,"3,993","3,095","4,890",16.1,12.5,19.8,"1,482","1,110","1,853",26.0,19.4,32.5,997,715,"1,279",23.9,17.2,30.7,"29,315","27,526","31,219",,,,,,
21,087,KY,Green County,"1,979","1,525","2,434",17.2,13.2,21.1,642,480,805,25.5,19.1,31.9,441,316,566,24.6,17.6,31.6,"27,378","25,691","29,175",,,,,,
21,089,KY,Greenup County,"5,359","4,155","6,563",14.5,11.2,17.8,"1,772","1,327","2,217",21.9,16.4,27.4,"1,206",865,"1,547",20.1,14.5,25.8,"34,531","32,422","36,777",,,,,,
21,091,KY,Hancock County,939,718,"1,159",11.1,8.5,13.7,308,228,388,14.2,10.5,17.9,215,152,278,13.6,9.6,17.6,"41,640","38,986","44,475",,,,,,
21,093,KY,Hardin County,"10,355","8,088","12,623",11.2,8.7,13.6,"3,923","2,956","4,890",15.5,11.7,19.4,"2,672","1,932","3,412",15.2,11.0,19.4,"42,184","39,727","44,793",,,,,,
21,095,KY,Harlan County,"8,484","6,595","10,374",26.8,20.8,32.7,"2,841","2,142","3,540",37.9,28.6,47.2,"1,994","1,442","2,546",36.5,26.4,46.6,"21,802","20,355","23,352",,,,,,
21,097,KY,Harrison County,"2,286","1,776","2,797",12.7,9.8,15.5,791,595,987,18.6,14.0,23.3,553,399,707,17.9,12.9,22.8,"37,776","35,513","40,182",,,,,,
21,099,KY,Hart County,"3,511","2,706","4,315",19.5,15.0,23.9,"1,274",953,"1,596",28.8,21.5,36.0,893,640,"1,146",28.1,20.1,36.0,"26,637","24,990","28,393",,,,,,
21,101,KY,Henderson County,"5,945","4,622","7,267",13.3,10.3,16.2,"1,973","1,487","2,459",18.8,14.1,23.4,"1,355",979,"1,731",18.2,13.2,23.2,"38,247","35,953","40,688",,,,,,
21,103,KY,Henry County,"2,000","1,545","2,456",12.7,9.8,15.6,684,512,855,17.9,13.4,22.4,458,328,588,16.7,12.0,21.5,"38,359","36,045","40,823",,,,,,
21,105,KY,Hickman County,747,573,920,14.8,11.4,18.3,240,176,305,21.9,16.1,27.8,171,120,222,21.7,15.2,28.3,"32,621","30,586","34,793",,,,,,
21,107,KY,Hopkins County,"7,081","5,474","8,688",15.3,11.8,18.8,"2,442","1,831","3,054",22.8,17.1,28.5,"1,664","1,194","2,134",21.4,15.4,27.5,"33,341","31,291","35,525",,,,,,
21,109,KY,Jackson County,"3,104","2,393","3,814",22.9,17.6,28.1,"1,082",807,"1,357",33.2,24.7,41.6,759,542,976,32.2,23.0,41.5,"22,271","20,825","23,817",,,,,,
21,111,KY,Jefferson County,"92,048","72,591","111,506",13.3,10.5,16.1,"31,454","23,937","38,971",18.9,14.4,23.5,"20,000","14,639","25,361",17.2,12.6,21.8,"43,210","40,920","45,630",,,,,,
21,113,KY,Jessamine County,"4,994","3,873","6,115",12.2,9.5,15.0,"1,898","1,426","2,370",18.0,13.6,22.5,"1,249",898,"1,600",16.4,11.8,21.0,"41,257","38,785","43,887",,,,,,
21,115,KY,Johnson County,"5,003","3,856","6,150",21.1,16.3,26.0,"1,646","1,229","2,063",30.5,22.8,38.3,"1,126",805,"1,447",29.8,21.3,38.2,"27,838","26,034","29,767",,,,,,
21,117,KY,Kenton County,"16,216","12,650","19,783",10.7,8.3,13.0,"5,775","4,364","7,185",14.7,11.1,18.3,"3,655","2,650","4,660",13.2,9.6,16.8,"46,730","43,989","49,641",,,,,,
21,119,KY,Knott County,"4,099","3,144","5,055",23.8,18.3,29.4,"1,291",958,"1,624",34.2,25.4,43.1,896,636,"1,156",31.8,22.6,41.1,"23,662","21,990","25,461",,,,,,
21,121,KY,Knox County,"8,307","6,400","10,214",26.5,20.4,32.6,"3,039","2,272","3,807",38.3,28.6,47.9,"2,084","1,491","2,677",36.7,26.2,47.1,"22,239","20,743","23,843",,,,,,
21,123,KY,Larue County,"1,918","1,482","2,354",14.4,11.1,17.7,636,477,796,20.5,15.4,25.7,440,316,564,19.8,14.2,25.3,"34,241","32,162","36,454",,,,,,
21,125,KY,Laurel County,"10,376","8,104","12,647",18.7,14.6,22.8,"3,748","2,837","4,659",27.5,20.8,34.2,"2,493","1,811","3,175",26.0,18.9,33.1,"29,581","27,795","31,481",,,,,,
21,127,KY,Lawrence County,"3,649","2,803","4,495",22.7,17.4,28.0,"1,192",880,"1,504",32.4,23.9,40.8,846,596,"1,096",31.3,22.1,40.6,"25,170","23,470","26,994",,,,,,
21,129,KY,Lee County,"1,896","1,443","2,348",26.7,20.3,33.1,629,467,790,39.4,29.3,49.5,450,319,581,37.8,26.9,48.8,"20,974","19,548","22,504",,,,,,
21,131,KY,Leslie County,"3,093","2,391","3,795",25.8,20.0,31.7,"1,001",749,"1,252",37.4,28.0,46.7,692,496,888,35.6,25.6,45.7,"21,163","19,704","22,730",,,,,,
21,133,KY,Letcher County,"5,389","4,170","6,608",22.0,17.0,26.9,"1,762","1,314","2,209",33.2,24.8,41.6,"1,221",871,"1,571",31.6,22.5,40.6,"24,911","23,228","26,716",,,,,,
21,135,KY,Lewis County,"3,258","2,525","3,991",23.8,18.5,29.2,"1,097",823,"1,370",34.8,26.1,43.4,774,557,991,32.7,23.5,41.9,"24,211","22,672","25,855",,,,,,
21,137,KY,Lincoln County,"4,322","3,338","5,306",17.5,13.5,21.5,"1,520","1,138","1,901",25.2,18.9,31.5,"1,047",751,"1,343",24.3,17.4,31.2,"29,023","27,228","30,937",,,,,,
21,139,KY,Livingston County,"1,128",875,"1,381",11.7,9.1,14.3,368,273,462,18.3,13.6,23.1,260,186,334,17.4,12.4,22.3,"33,605","31,595","35,743",,,,,,
21,141,KY,Logan County,"3,971","3,070","4,872",14.8,11.5,18.2,"1,414","1,061","1,767",21.6,16.2,27.0,955,686,"1,224",20.4,14.6,26.1,"33,670","31,622","35,851",,,,,,
21,143,KY,Lyon County,867,659,"1,076",13.0,9.8,16.1,216,161,270,17.4,13.0,21.8,151,108,194,16.1,11.5,20.7,"33,975","31,800","36,298",,,,,,
21,145,KY,McCracken County,"9,838","7,699","11,978",15.4,12.1,18.8,"3,310","2,510","4,109",22.6,17.1,28.1,"2,238","1,629","2,847",21.5,15.7,27.4,"35,695","33,609","37,910",,,,,,
21,147,KY,McCreary County,"4,661","3,567","5,755",27.5,21.1,34.0,"1,767","1,290","2,244",40.9,29.9,52.0,"1,263",879,"1,647",40.3,28.0,52.6,"20,843","19,492","22,288",,,,,,
21,149,KY,McLean County,"1,369","1,056","1,682",13.8,10.7,17.0,457,342,572,19.8,14.8,24.8,314,225,403,19.4,13.9,24.8,"31,825","29,793","33,996",,,,,,
21,151,KY,Madison County,"10,652","8,226","13,078",15.0,11.6,18.4,"3,167","2,373","3,960",19.2,14.4,24.0,"2,104","1,509","2,699",18.4,13.2,23.6,"35,586","33,378","37,939",,,,,,
21,153,KY,Magoffin County,"3,601","2,764","4,438",27.0,20.7,33.3,"1,274",943,"1,605",38.9,28.8,49.1,902,638,"1,166",38.7,27.3,50.0,"22,729","21,149","24,427",,,,,,
21,155,KY,Marion County,"2,779","2,155","3,403",15.7,12.2,19.2,960,719,"1,200",21.0,15.7,26.2,659,473,845,20.5,14.7,26.3,"33,210","31,168","35,386",,,,,,
21,157,KY,Marshall County,"3,296","2,564","4,028",10.9,8.4,13.3,"1,023",769,"1,278",16.5,12.4,20.6,692,498,886,15.1,10.9,19.4,"37,156","34,924","39,530",,,,,,
21,159,KY,Martin County,"3,329","2,547","4,111",26.9,20.6,33.3,"1,173",860,"1,485",37.3,27.4,47.2,834,584,"1,084",36.7,25.7,47.7,"22,301","20,695","24,031",,,,,,
21,161,KY,Mason County,"2,650","2,055","3,245",15.9,12.3,19.5,890,668,"1,111",22.9,17.2,28.6,608,438,778,22.0,15.9,28.2,"33,143","31,116","35,301",,,,,,
21,163,KY,Meade County,"3,062","2,382","3,742",10.8,8.4,13.2,"1,142",859,"1,425",15.1,11.3,18.8,765,552,978,13.4,9.7,17.1,"40,269","37,855","42,837",,,,,,
21,165,KY,Menifee County,"1,485","1,150","1,819",22.2,17.2,27.2,515,385,646,34.1,25.4,42.7,357,256,458,34.3,24.6,44.0,"24,628","23,073","26,289",,,,,,
21,167,KY,Mercer County,"2,711","2,093","3,330",12.7,9.8,15.5,928,696,"1,160",18.3,13.7,22.8,637,457,817,17.3,12.4,22.2,"37,616","35,329","40,050",,,,,,
21,169,KY,Metcalfe County,"1,963","1,512","2,414",19.5,15.0,24.0,686,509,863,28.6,21.3,36.0,486,345,627,28.4,20.2,36.6,"25,471","23,887","27,160",,,,,,
21,171,KY,Monroe County,"2,341","1,805","2,877",20.2,15.6,24.9,772,577,967,29.7,22.2,37.2,532,381,683,28.3,20.3,36.4,"23,891","22,376","25,508",,,,,,
21,173,KY,Montgomery County,"3,384","2,641","4,127",14.5,11.3,17.7,"1,166",880,"1,452",20.4,15.4,25.5,778,564,992,19.6,14.2,25.0,"34,426","32,376","36,606",,,,,,
21,175,KY,Morgan County,"3,085","2,358","3,812",24.6,18.8,30.3,987,738,"1,237",34.4,25.7,43.0,673,482,864,32.2,23.1,41.4,"24,434","22,825","26,157",,,,,,
21,177,KY,Muhlenberg County,"5,303","4,135","6,470",17.3,13.5,21.2,"1,748","1,318","2,177",25.4,19.2,31.6,"1,195",865,"1,525",24.8,17.9,31.6,"30,458","28,610","32,426",,,,,,
21,179,KY,Nelson County,"4,733","3,651","5,816",11.8,9.1,14.5,"1,654","1,239","2,069",16.1,12.1,20.2,"1,109",796,"1,422",14.8,10.6,19.0,"42,742","40,126","45,529",,,,,,
21,181,KY,Nicholas County,"1,000",769,"1,231",14.3,11.0,17.7,329,243,415,20.7,15.3,26.2,227,160,294,20.6,14.6,26.7,"31,233","29,331","33,259",,,,,,
21,183,KY,Ohio County,"3,764","2,909","4,619",16.1,12.5,19.8,"1,272",953,"1,592",23.3,17.5,29.2,870,624,"1,116",22.1,15.9,28.4,"32,194","30,218","34,299",,,,,,
21,185,KY,Oldham County,"2,829","2,171","3,487",5.8,4.5,7.2,879,652,"1,106",6.9,5.1,8.7,585,414,756,6.0,4.2,7.7,"66,174","62,096","70,520",,,,,,
21,187,KY,Owen County,"1,648","1,264","2,032",14.7,11.3,18.1,558,412,705,20.9,15.4,26.4,392,277,507,19.9,14.0,25.7,"33,783","31,683","36,023",,,,,,
21,189,KY,Owsley County,"1,508","1,143","1,874",32.2,24.4,40.1,496,363,628,47.3,34.6,59.9,363,253,473,46.8,32.6,60.9,"17,434","16,227","18,731",,,,,,
21,191,KY,Pendleton County,"1,816","1,401","2,231",12.1,9.3,14.8,663,495,832,16.9,12.6,21.2,465,332,598,16.0,11.4,20.5,"39,075","36,716","41,586",,,,,,
21,193,KY,Perry County,"6,915","5,363","8,467",23.4,18.2,28.7,"2,275","1,708","2,841",32.8,24.6,40.9,"1,584","1,140","2,028",33.1,23.8,42.4,"25,155","23,525","26,896",,,,,,
21,195,KY,Pike County,"13,827","10,648","17,007",20.8,16.0,25.6,"4,316","3,223","5,409",29.3,21.8,36.7,"2,942","2,103","3,781",27.0,19.3,34.7,"26,530","24,745","28,444",,,,,,
21,197,KY,Powell County,"2,839","2,206","3,473",21.0,16.3,25.7,"1,071",807,"1,336",32.3,24.3,40.3,731,528,934,31.2,22.5,39.9,"27,678","25,982","29,484",,,,,,
21,199,KY,Pulaski County,"9,893","7,711","12,076",17.1,13.3,20.9,"3,259","2,463","4,055",25.0,18.9,31.1,"2,197","1,593","2,801",23.9,17.3,30.4,"29,591","27,791","31,506",,,,,,
21,201,KY,Robertson County,393,300,486,17.4,13.3,21.6,129,93,164,24.3,17.6,31.0,94,65,123,23.4,16.2,30.7,"30,014","28,131","32,024",,,,,,
21,203,KY,Rockcastle County,"3,255","2,509","4,000",19.7,15.2,24.2,"1,076",805,"1,348",27.9,20.9,34.9,751,538,964,27.2,19.5,35.0,"25,983","24,325","27,753",,,,,,
21,205,KY,Rowan County,"3,616","2,786","4,446",18.8,14.5,23.1,"1,032",772,"1,291",24.3,18.2,30.4,692,495,889,23.4,16.7,30.1,"30,471","28,526","32,549",,,,,,
21,207,KY,Russell County,"3,319","2,564","4,075",19.9,15.3,24.4,"1,074",804,"1,343",29.7,22.2,37.1,747,536,958,28.9,20.7,37.1,"24,635","23,080","26,294",,,,,,
21,209,KY,Scott County,"3,671","2,823","4,518",10.0,7.7,12.3,"1,349","1,005","1,692",13.9,10.4,17.4,883,628,"1,138",13.0,9.2,16.7,"49,974","46,933","53,213",,,,,,
21,211,KY,Shelby County,"3,597","2,786","4,409",9.9,7.7,12.2,"1,226",919,"1,533",13.5,10.1,16.9,810,581,"1,039",13.0,9.3,16.7,"47,066","44,217","50,100",,,,,,
21,213,KY,Simpson County,"2,173","1,685","2,662",13.0,10.1,16.0,815,610,"1,020",19.3,14.4,24.2,536,385,687,17.5,12.6,22.4,"38,454","36,143","40,912",,,,,,
21,215,KY,Spencer County,"1,230",943,"1,516",8.3,6.4,10.3,401,295,507,10.7,7.9,13.5,277,195,359,10.2,7.2,13.3,"51,991","48,637","55,576",,,,,,
21,217,KY,Taylor County,"3,805","2,956","4,654",16.6,12.9,20.3,"1,204",907,"1,500",23.2,17.5,28.9,823,594,"1,052",22.3,16.1,28.5,"30,407","28,546","32,389",,,,,,
21,219,KY,Todd County,"1,938","1,507","2,370",16.5,12.8,20.1,745,559,930,24.8,18.6,31.0,506,365,647,23.4,16.8,29.9,"31,085","29,202","33,089",,,,,,
21,221,KY,Trigg County,"1,593","1,228","1,958",12.1,9.3,14.8,524,389,660,18.2,13.5,22.9,352,249,455,16.1,11.4,20.8,"37,424","35,061","39,946",,,,,,
21,223,KY,Trimble County,"1,149",886,"1,412",12.8,9.8,15.7,395,294,496,18.2,13.6,22.9,278,199,357,17.0,12.2,21.9,"38,851","36,403","41,463",,,,,,
21,225,KY,Union County,"2,192","1,688","2,695",14.1,10.9,17.3,718,533,903,18.9,14.1,23.8,477,341,613,19.4,13.8,24.9,"35,791","33,621","38,100",,,,,,
